TransactionID,Device,Site,StationName,Start,End,Account,Total_Energy (kWh),Duration,Meter Start (kWh),Meter End (kWh)
46143,560,UK-HBN-EB39B,Westland Road,10/09/2020 14:22,11/09/2020 06:58,Leeds Fleet Account,16.369,16:35:54,0,16.369
46149,661,UK-HBN-EB41B,Knowsthorpe Refuse B,10/09/2020 14:49,10/09/2020 16:27,Leeds Fleet Account,6.716,01:37:38,0,6.716
46154,559,UK-HBN-EB39A,Westland Road,10/09/2020 15:17,11/09/2020 06:28,Leeds Fleet Account,8.039,15:11:13,0,8.039
46156,604,UK-HBN-EB143,Henshaw 3,10/09/2020 15:31,11/09/2020 05:20,Leeds Fleet Account,19.997,13:49:03,0,19.997
46175,658,UK-HBN-EB42A,Knowsthorpe Refuse A,11/09/2020 04:45,11/09/2020 08:39,Leeds Fleet Account,27.718,03:54:36,0,27.718
46177,553,UK-HBN-EB37B,Farnley Hall,11/09/2020 06:39,15/09/2020 07:58,Leeds Fleet Account,28.108,97:19:08,0,28.108
46183,577,UK-HBN-EB100A,Knowsthorpe HQ,11/09/2020 06:51,11/09/2020 09:30,Leeds Fleet Account,18.197,02:39:11,0,18.197
46187,562,UK-HBN-EB59,Print Unit Limewood Approach,11/09/2020 07:08,11/09/2020 14:58,Leeds Fleet Account,25.336,07:49:37,0,25.336
46188,601,UK-HBN-EB141A,Henshaw 1,11/09/2020 07:12,11/09/2020 09:58,Leeds Fleet Account,4.219,02:46:10,0,4.219
46197,602,UK-HBN-EB141B,Henshaw 2,11/09/2020 07:33,15/09/2020 09:09,Leeds Fleet Account,29.006,97:35:50,0,29.006
46203,661,UK-HBN-EB41B,Knowsthorpe Refuse B,11/09/2020 08:57,11/09/2020 09:29,Leeds Fleet Account,3.781,00:32:06,0,3.781
46204,658,UK-HBN-EB42A,Knowsthorpe Refuse A,11/09/2020 08:58,11/09/2020 10:00,Leeds Fleet Account,6.865,01:01:41,0,6.865
46208,661,UK-HBN-EB41B,Knowsthorpe Refuse B,11/09/2020 09:29,11/09/2020 11:10,Leeds Fleet Account,11.859,01:40:18,0,11.859
46209,616,UK-HBN-EB35,Discovery Centre,11/09/2020 09:42,11/09/2020 11:35,Leeds Fleet Account,3.273,01:52:22,0,3.273
46210,559,UK-HBN-EB39A,Westland Road,11/09/2020 09:49,11/09/2020 10:39,Leeds Fleet Account,5.47,00:49:50,0,5.47
46214,658,UK-HBN-EB42A,Knowsthorpe Refuse A,11/09/2020 10:23,11/09/2020 12:06,Leeds Fleet Account,12.036,01:43:13,0,12.036
46221,559,UK-HBN-EB39A,Westland Road,11/09/2020 11:34,11/09/2020 12:25,Leeds Fleet Account,5.499,00:51:23,0,5.499
46223,560,UK-HBN-EB39B,Westland Road,11/09/2020 11:57,11/09/2020 11:57,Leeds Fleet Account,0.012,00:00:14,0,0.012
46224,560,UK-HBN-EB39B,Westland Road,11/09/2020 11:58,11/09/2020 11:58,Leeds Fleet Account,0,00:00:09,0,0
46225,559,UK-HBN-EB39A,Westland Road,11/09/2020 12:00,11/09/2020 12:00,Leeds Fleet Account,0.005,00:00:10,0,0.005
46226,616,UK-HBN-EB35,Discovery Centre,11/09/2020 12:21,14/09/2020 06:23,Leeds Fleet Account,0.183,66:01:50,0,0.183
46228,575,UK-HBN-EB99B,Knowsthorpe HQ,11/09/2020 12:30,12/09/2020 09:50,Leeds Fleet Account,8.245,21:20:25,0,8.245
46230,661,UK-HBN-EB41B,Knowsthorpe Refuse B,11/09/2020 12:33,11/09/2020 13:40,Leeds Fleet Account,3.731,01:07:13,0,3.731
46231,578,UK-HBN-EB100B,Knowsthorpe HQ,11/09/2020 12:51,12/09/2020 08:54,Leeds Fleet Account,25.552,20:02:58,0,25.552
46232,575,UK-HBN-EB99B,Knowsthorpe HQ,11/09/2020 12:53,12/09/2020 10:01,Leeds Fleet Account,28.633,21:08:27,0,28.633
46237,601,UK-HBN-EB141A,Henshaw 1,11/09/2020 13:53,11/09/2020 16:10,Leeds Fleet Account,8.146,02:17:18,0,8.146
46240,658,UK-HBN-EB42A,Knowsthorpe Refuse A,11/09/2020 14:01,11/09/2020 16:19,Leeds Fleet Account,10.12,02:17:29,0,10.12
46243,560,UK-HBN-EB39B,Westland Road,11/09/2020 14:17,14/09/2020 06:45,Leeds Fleet Account,15.445,64:28:16,0,15.445
46250,562,UK-HBN-EB59,Print Unit Limewood Approach,11/09/2020 14:57,14/09/2020 06:22,Leeds Fleet Account,23.883,63:24:41,0,23.883
46253,559,UK-HBN-EB39A,Westland Road,11/09/2020 15:20,11/09/2020 15:28,Leeds Fleet Account,0.86,00:08:10,0,0.86
46254,559,UK-HBN-EB39A,Westland Road,11/09/2020 15:30,14/09/2020 07:01,Leeds Fleet Account,11.605,63:31:11,0,11.605
46274,658,UK-HBN-EB42A,Knowsthorpe Refuse A,12/09/2020 07:38,12/09/2020 12:28,Leeds Fleet Account,9.79,04:50:24,0,9.79
46278,658,UK-HBN-EB42A,Knowsthorpe Refuse A,12/09/2020 08:47,12/09/2020 12:29,Leeds Fleet Account,16.05,03:41:19,0,16.05
46279,659,UK-HBN-EB42B,Knowsthorpe Refuse B,12/09/2020 08:53,12/09/2020 12:28,Leeds Fleet Account,20.779,03:35:42,0,20.779
46280,601,UK-HBN-EB141A,Henshaw 1,12/09/2020 09:06,12/09/2020 12:39,Leeds Fleet Account,12.613,03:32:31,0,12.613
46282,577,UK-HBN-EB100A,Knowsthorpe HQ,12/09/2020 09:44,12/09/2020 10:46,Leeds Fleet Account,7.278,01:01:18,0,7.278
46285,550,UK-HBN-EB34,Millshaw Park Way,12/09/2020 11:43,14/09/2020 09:52,Leeds Fleet Account,15.549,46:09:06,0,15.549
46286,601,UK-HBN-EB141A,Henshaw 1,12/09/2020 12:39,12/09/2020 16:27,Leeds Fleet Account,11.578,03:47:50,0,11.578
46290,577,UK-HBN-EB100A,Knowsthorpe HQ,12/09/2020 13:22,13/09/2020 10:16,Leeds Fleet Account,7.763,20:53:33,0,7.763
46291,578,UK-HBN-EB100B,Knowsthorpe HQ,12/09/2020 13:28,13/09/2020 08:47,Leeds Fleet Account,20.194,19:18:40,0,20.194
46292,575,UK-HBN-EB99B,Knowsthorpe HQ,12/09/2020 13:31,13/09/2020 09:57,Leeds Fleet Account,12.847,20:26:24,0,12.847
46314,578,UK-HBN-EB100B,Knowsthorpe HQ,13/09/2020 09:04,13/09/2020 09:55,Leeds Fleet Account,5.898,00:51:14,0,5.898
46324,578,UK-HBN-EB100B,Knowsthorpe HQ,13/09/2020 12:34,13/09/2020 12:36,Leeds Fleet Account,0.235,00:02:08,0,0.235
46325,577,UK-HBN-EB100A,Knowsthorpe HQ,13/09/2020 12:38,14/09/2020 08:59,Leeds Fleet Account,4.848,20:21:17,0,4.848
46327,578,UK-HBN-EB100B,Knowsthorpe HQ,13/09/2020 13:33,14/09/2020 08:31,Leeds Fleet Account,12.409,18:57:25,0,12.409
46328,577,UK-HBN-EB100A,Knowsthorpe HQ,13/09/2020 13:35,14/09/2020 08:36,Leeds Fleet Account,10.78,19:00:34,0,10.78
46354,658,UK-HBN-EB42A,Knowsthorpe Refuse A,14/09/2020 06:42,14/09/2020 10:28,Leeds Fleet Account,8.425,03:46:50,0,8.425
46374,559,UK-HBN-EB39A,Westland Road,14/09/2020 09:53,14/09/2020 12:21,Leeds Fleet Account,8.881,02:28:11,0,8.881
46385,601,UK-HBN-EB141A,Henshaw 1,14/09/2020 12:27,14/09/2020 16:19,Leeds Fleet Account,10.18,03:52:47,0,10.18
46386,616,UK-HBN-EB35,Discovery Centre,14/09/2020 12:41,14/09/2020 12:42,Leeds Fleet Account,0,00:00:28,0,0
46387,616,UK-HBN-EB35,Discovery Centre,14/09/2020 12:43,15/09/2020 06:17,Leeds Fleet Account,11.137,17:34:45,0,11.137
46390,575,UK-HBN-EB99B,Knowsthorpe HQ,14/09/2020 12:47,15/09/2020 08:30,Leeds Fleet Account,9.181,19:43:41,0,9.181
46394,577,UK-HBN-EB100A,Knowsthorpe HQ,14/09/2020 13:06,15/09/2020 08:40,Leeds Fleet Account,20.463,19:34:24,0,20.463
46398,578,UK-HBN-EB100B,Knowsthorpe HQ,14/09/2020 13:15,15/09/2020 08:46,Leeds Fleet Account,17.832,19:30:33,0,17.832
46406,560,UK-HBN-EB39B,Westland Road,14/09/2020 14:21,15/09/2020 07:02,Leeds Fleet Account,16.211,16:41:00,0,16.211
46415,559,UK-HBN-EB39A,Westland Road,14/09/2020 15:09,15/09/2020 06:41,Leeds Fleet Account,9.496,15:31:46,0,9.496
46448,601,UK-HBN-EB141A,Henshaw 1,15/09/2020 06:00,15/09/2020 06:45,Leeds Fleet Account,2.609,00:44:54,0,2.609
46447,658,UK-HBN-EB42A,Knowsthorpe Refuse A,15/09/2020 06:00,15/09/2020 08:27,Leeds Fleet Account,17.45,02:27:29,0,17.45
46453,562,UK-HBN-EB59,Print Unit Limewood Approach,15/09/2020 07:08,15/09/2020 15:30,Leeds Fleet Account,17.76,08:21:28,0,17.76
46462,559,UK-HBN-EB39A,Westland Road,15/09/2020 08:33,15/09/2020 08:35,Leeds Fleet Account,0.099,00:01:26,0,0.099
46463,559,UK-HBN-EB39A,Westland Road,15/09/2020 08:35,15/09/2020 08:36,Leeds Fleet Account,0.022,00:00:28,0,0.022
46464,559,UK-HBN-EB39A,Westland Road,15/09/2020 08:36,15/09/2020 14:55,Leeds Fleet Account,23.532,06:19:13,0,23.532
46469,602,UK-HBN-EB141B,Henshaw 2,15/09/2020 09:22,18/09/2020 08:28,Leeds Fleet Account,0.947,71:05:52,0,0.947
46471,660,UK-HBN-EB41A,Knowsthorpe Refuse A,15/09/2020 09:25,15/09/2020 09:26,Leeds Fleet Account,0,00:01:00,0,0
46472,660,UK-HBN-EB41A,Knowsthorpe Refuse A,15/09/2020 09:26,15/09/2020 16:29,Leeds Fleet Account,6.96,07:02:41,0,6.96
46473,658,UK-HBN-EB42A,Knowsthorpe Refuse A,15/09/2020 09:27,15/09/2020 12:38,Leeds Fleet Account,19.232,03:11:09,0,19.232
46476,659,UK-HBN-EB42B,Knowsthorpe Refuse B,15/09/2020 10:18,15/09/2020 12:09,Leeds Fleet Account,10.829,01:51:32,0,10.829
46480,616,UK-HBN-EB35,Discovery Centre,15/09/2020 11:14,16/09/2020 06:43,Leeds Fleet Account,13.015,19:29:08,0,13.015
46491,575,UK-HBN-EB99B,Knowsthorpe HQ,15/09/2020 12:36,16/09/2020 09:14,Leeds Fleet Account,8.854,20:38:36,0,8.854
46493,578,UK-HBN-EB100B,Knowsthorpe HQ,15/09/2020 12:45,16/09/2020 09:29,Leeds Fleet Account,22.454,20:44:22,0,22.454
46500,575,UK-HBN-EB99B,Knowsthorpe HQ,15/09/2020 13:09,16/09/2020 09:10,Leeds Fleet Account,14.011,20:00:13,0,14.011
46517,560,UK-HBN-EB39B,Westland Road,15/09/2020 14:19,15/09/2020 15:14,Leeds Fleet Account,5.884,00:54:42,0,5.884
46527,560,UK-HBN-EB39B,Westland Road,15/09/2020 15:14,16/09/2020 07:02,Leeds Fleet Account,9.62,15:47:48,0,9.62
46528,560,UK-HBN-EB39B,Westland Road,15/09/2020 15:17,16/09/2020 06:40,Leeds Fleet Account,11.972,15:22:27,0,11.972
46567,660,UK-HBN-EB41A,Knowsthorpe Refuse A,16/09/2020 06:20,16/09/2020 13:22,Leeds Fleet Account,6.905,07:02:34,0,6.905
46570,562,UK-HBN-EB59,Print Unit Limewood Approach,16/09/2020 07:01,16/09/2020 12:36,Leeds Fleet Account,17.306,05:35:10,0,17.306
46589,601,UK-HBN-EB141A,Henshaw 1,16/09/2020 08:28,16/09/2020 15:12,Leeds Fleet Account,13.003,06:43:36,0,13.003
46592,559,UK-HBN-EB39A,Westland Road,16/09/2020 09:48,16/09/2020 09:48,Leeds Fleet Account,0,00:00:09,0,0
46593,559,UK-HBN-EB39A,Westland Road,16/09/2020 09:49,16/09/2020 12:20,Leeds Fleet Account,8.693,02:30:59,0,8.693
46596,658,UK-HBN-EB42A,Knowsthorpe Refuse A,16/09/2020 09:59,16/09/2020 12:01,Leeds Fleet Account,11.169,02:01:35,0,11.169
46609,659,UK-HBN-EB42B,Knowsthorpe Refuse B,16/09/2020 10:45,16/09/2020 14:32,Leeds Fleet Account,6.136,03:47:31,0,6.136
46610,601,UK-HBN-EB141A,Henshaw 1,16/09/2020 10:47,16/09/2020 13:18,Leeds Fleet Account,8.894,02:31:45,0,8.894
46618,562,UK-HBN-EB59,Print Unit Limewood Approach,16/09/2020 12:18,16/09/2020 14:55,Leeds Fleet Account,16.518,02:37:03,0,16.518
46619,575,UK-HBN-EB99B,Knowsthorpe HQ,16/09/2020 12:36,17/09/2020 08:44,Leeds Fleet Account,8.478,20:08:31,0,8.478
46621,578,UK-HBN-EB100B,Knowsthorpe HQ,16/09/2020 12:46,17/09/2020 09:36,Leeds Fleet Account,12.212,20:50:06,0,12.212
46626,578,UK-HBN-EB100B,Knowsthorpe HQ,16/09/2020 13:14,17/09/2020 08:52,Leeds Fleet Account,17.859,19:38:02,0,17.859
46627,601,UK-HBN-EB141A,Henshaw 1,16/09/2020 13:19,17/09/2020 06:08,Leeds Fleet Account,20.795,16:49:07,0,20.795
46632,560,UK-HBN-EB39B,Westland Road,16/09/2020 14:27,17/09/2020 06:53,Leeds Fleet Account,18.699,16:25:55,0,18.699
46633,616,UK-HBN-EB35,Discovery Centre,16/09/2020 14:28,17/09/2020 06:20,Leeds Fleet Account,3.758,15:52:49,0,3.758
46634,555,UK-HBN-EB37A,Farnley Hall,16/09/2020 14:30,22/09/2020 09:21,Leeds Fleet Account,3.393,138:51:02,0,3.393
46646,559,UK-HBN-EB39A,Westland Road,16/09/2020 15:11,16/09/2020 15:11,Leeds Fleet Account,0,00:00:05,0,0
46647,559,UK-HBN-EB39A,Westland Road,16/09/2020 15:12,17/09/2020 06:29,Leeds Fleet Account,9.211,15:16:48,0,9.211
46654,604,UK-HBN-EB143,Henshaw 3,16/09/2020 15:36,16/09/2020 15:43,Leeds Fleet Account,0.423,00:07:38,0,0.423
46660,603,UK-HBN-EB142,Henshaw 3,16/09/2020 15:48,17/09/2020 05:25,Leeds Fleet Account,22.595,13:36:57,0,22.595
46702,553,UK-HBN-EB37B,Farnley Hall,17/09/2020 06:50,17/09/2020 14:49,Leeds Fleet Account,13.607,07:58:50,0,13.607
46704,560,UK-HBN-EB39B,Westland Road,17/09/2020 06:53,17/09/2020 06:54,Leeds Fleet Account,0,00:00:11,0,0
46705,575,UK-HBN-EB99B,Knowsthorpe HQ,17/09/2020 06:56,17/09/2020 08:15,Leeds Fleet Account,9.419,01:19:31,0,9.419
46706,562,UK-HBN-EB59,Print Unit Limewood Approach,17/09/2020 06:58,17/09/2020 11:47,Leeds Fleet Account,22.841,04:49:14,0,22.841
46714,658,UK-HBN-EB42A,Knowsthorpe Refuse A,17/09/2020 07:47,17/09/2020 11:15,Leeds Fleet Account,23.889,03:27:27,0,23.889
46731,601,UK-HBN-EB141A,Henshaw 1,17/09/2020 08:49,17/09/2020 09:44,Leeds Fleet Account,3.197,00:55:04,0,3.197
46732,559,UK-HBN-EB39A,Westland Road,17/09/2020 08:55,17/09/2020 13:03,Leeds Fleet Account,5.539,04:08:23,0,5.539
46733,660,UK-HBN-EB41A,Knowsthorpe Refuse A,17/09/2020 09:02,17/09/2020 16:39,Leeds Fleet Account,9.242,07:36:21,0,9.242
46751,553,UK-HBN-EB37B,Farnley Hall,17/09/2020 10:48,17/09/2020 15:02,Leeds Fleet Account,6.446,04:14:38,0,6.446
46754,562,UK-HBN-EB59,Print Unit Limewood Approach,17/09/2020 11:24,17/09/2020 14:59,Leeds Fleet Account,22.712,03:34:57,0,22.712
46756,660,UK-HBN-EB41A,Knowsthorpe Refuse A,17/09/2020 11:40,17/09/2020 16:45,Leeds Fleet Account,12.654,05:05:14,0,12.654
46762,661,UK-HBN-EB41B,Knowsthorpe Refuse B,17/09/2020 12:37,17/09/2020 13:56,Leeds Fleet Account,4.389,01:19:15,0,4.389
46763,575,UK-HBN-EB99B,Knowsthorpe HQ,17/09/2020 12:43,18/09/2020 08:26,Leeds Fleet Account,8.784,19:42:21,0,8.784
46765,578,UK-HBN-EB100B,Knowsthorpe HQ,17/09/2020 12:48,18/09/2020 09:43,Leeds Fleet Account,13.99,20:55:02,0,13.99
46770,578,UK-HBN-EB100B,Knowsthorpe HQ,17/09/2020 13:10,18/09/2020 08:32,Leeds Fleet Account,20.168,19:21:50,0,20.168
46773,616,UK-HBN-EB35,Discovery Centre,17/09/2020 13:52,21/09/2020 06:33,Leeds Fleet Account,10.94,88:41:23,0,10.94
46782,560,UK-HBN-EB39B,Westland Road,17/09/2020 14:30,18/09/2020 06:54,Leeds Fleet Account,16.701,16:23:35,0,16.701
46792,577,UK-HBN-EB100A,Knowsthorpe HQ,17/09/2020 15:02,18/09/2020 08:30,Leeds Fleet Account,19.101,17:27:25,0,19.101
46797,559,UK-HBN-EB39A,Westland Road,17/09/2020 15:12,18/09/2020 06:28,Leeds Fleet Account,6.572,15:16:23,0,6.572
46805,577,UK-HBN-EB100A,Knowsthorpe HQ,17/09/2020 15:43,17/09/2020 15:43,Leeds Fleet Account,0,00:00:11,0,0
46832,661,UK-HBN-EB41B,Knowsthorpe Refuse B,18/09/2020 04:24,18/09/2020 07:59,Leeds Fleet Account,11.978,03:35:08,0,11.978
46835,559,UK-HBN-EB39A,Westland Road,18/09/2020 05:35,18/09/2020 07:51,Leeds Fleet Account,12.573,02:15:42,0,12.573
46838,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:53,18/09/2020 05:54,Leeds Fleet Account,0,00:00:28,0,0
46837,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:53,18/09/2020 05:53,Leeds Fleet Account,0,00:00:25,0,0
46839,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:54,18/09/2020 05:55,Leeds Fleet Account,0,00:00:39,0,0
46840,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:55,18/09/2020 05:55,Leeds Fleet Account,0,00:00:05,0,0
46841,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:56,18/09/2020 05:56,Leeds Fleet Account,0,00:00:12,0,0
46842,563,UK-HBN-EB62,Print Unit Limewood Approach,18/09/2020 05:57,18/09/2020 09:43,Leeds Fleet Account,23.792,03:45:45,0,23.792
46848,553,UK-HBN-EB37B,Farnley Hall,18/09/2020 06:38,22/09/2020 15:02,Leeds Fleet Account,29.197,104:23:10,0,29.197
46856,562,UK-HBN-EB59,Print Unit Limewood Approach,18/09/2020 06:59,18/09/2020 15:47,Leeds Fleet Account,23.383,08:48:11,0,23.383
46879,559,UK-HBN-EB39A,Westland Road,18/09/2020 09:55,18/09/2020 09:55,Leeds Fleet Account,0,00:00:03,0,0
46881,602,UK-HBN-EB141B,Henshaw 2,18/09/2020 09:56,19/09/2020 07:56,Leeds Fleet Account,1.235,21:59:47,0,1.235
46880,559,UK-HBN-EB39A,Westland Road,18/09/2020 09:56,18/09/2020 12:28,Leeds Fleet Account,9.166,02:31:58,0,9.166
46882,660,UK-HBN-EB41A,Knowsthorpe Refuse A,18/09/2020 10:02,18/09/2020 12:07,Leeds Fleet Account,14.928,02:04:45,0,14.928
46890,601,UK-HBN-EB141A,Henshaw 1,18/09/2020 10:12,18/09/2020 10:13,Leeds Fleet Account,0,00:00:46,0,0
46891,601,UK-HBN-EB141A,Henshaw 1,18/09/2020 10:14,18/09/2020 15:53,Leeds Fleet Account,15.726,05:39:52,0,15.726
46900,661,UK-HBN-EB41B,Knowsthorpe Refuse B,18/09/2020 12:04,18/09/2020 14:29,Leeds Fleet Account,11.241,02:25:32,0,11.241
46902,660,UK-HBN-EB41A,Knowsthorpe Refuse A,18/09/2020 12:23,18/09/2020 13:17,Leeds Fleet Account,3.087,00:54:19,0,3.087
46903,575,UK-HBN-EB99B,Knowsthorpe HQ,18/09/2020 12:36,19/09/2020 09:56,Leeds Fleet Account,8.816,21:20:06,0,8.816
46904,577,UK-HBN-EB100A,Knowsthorpe HQ,18/09/2020 12:38,19/09/2020 09:53,Leeds Fleet Account,17.116,21:15:07,0,17.116
46909,660,UK-HBN-EB41A,Knowsthorpe Refuse A,18/09/2020 12:55,18/09/2020 16:30,Leeds Fleet Account,8.824,03:35:21,0,8.824
46910,578,UK-HBN-EB100B,Knowsthorpe HQ,18/09/2020 13:00,19/09/2020 09:24,Leeds Fleet Account,26.741,20:24:49,0,26.741
46911,578,UK-HBN-EB100B,Knowsthorpe HQ,18/09/2020 13:03,19/09/2020 08:42,Leeds Fleet Account,18.772,19:38:29,0,18.772
46928,560,UK-HBN-EB39B,Westland Road,18/09/2020 14:18,21/09/2020 07:12,Leeds Fleet Account,17.455,64:53:34,0,17.455
46944,559,UK-HBN-EB39A,Westland Road,18/09/2020 15:11,21/09/2020 06:31,Leeds Fleet Account,10.038,63:20:02,0,10.038
46957,562,UK-HBN-EB59,Print Unit Limewood Approach,18/09/2020 15:47,21/09/2020 06:35,Leeds Fleet Account,29.497,62:47:56,0,29.497
47406,591,UK-HBN-EB150C,Fleet Services,18/09/2020 20:17,18/09/2020 20:30,Leeds Fleet Account,0.19,00:13:11,4600,4600.19
46982,601,UK-HBN-EB141A,Henshaw 1,19/09/2020 11:20,19/09/2020 16:07,Leeds Fleet Account,8.372,04:47:18,0,8.372
46985,578,UK-HBN-EB100B,Knowsthorpe HQ,19/09/2020 12:09,19/09/2020 12:27,Leeds Fleet Account,1.986,00:17:37,0,1.986
46990,577,UK-HBN-EB100A,Knowsthorpe HQ,19/09/2020 12:55,20/09/2020 08:59,Leeds Fleet Account,12.825,20:04:41,0,12.825
46991,578,UK-HBN-EB100B,Knowsthorpe HQ,19/09/2020 13:02,20/09/2020 09:26,Leeds Fleet Account,13.809,20:24:28,0,13.809
46992,575,UK-HBN-EB99B,Knowsthorpe HQ,19/09/2020 13:15,20/09/2020 10:05,Leeds Fleet Account,11.989,20:49:56,0,11.989
46993,578,UK-HBN-EB100B,Knowsthorpe HQ,19/09/2020 13:40,20/09/2020 09:59,Leeds Fleet Account,22.066,20:19:28,0,22.066
47026,577,UK-HBN-EB100A,Knowsthorpe HQ,20/09/2020 12:17,21/09/2020 08:37,Leeds Fleet Account,11.003,20:19:36,0,11.003
47028,575,UK-HBN-EB99B,Knowsthorpe HQ,20/09/2020 13:18,21/09/2020 09:35,Leeds Fleet Account,13.882,20:17:18,0,13.882
47030,578,UK-HBN-EB100B,Knowsthorpe HQ,20/09/2020 13:24,21/09/2020 09:14,Leeds Fleet Account,25.368,19:50:35,0,25.368
47054,661,UK-HBN-EB41B,Knowsthorpe Refuse B,21/09/2020 04:34,21/09/2020 08:42,Leeds Fleet Account,11.989,04:07:36,0,11.989
47057,602,UK-HBN-EB141B,Henshaw 2,21/09/2020 05:37,21/09/2020 07:04,Leeds Fleet Account,4.867,01:26:36,0,4.867
47075,550,UK-HBN-EB34,Millshaw Park Way,21/09/2020 07:30,21/09/2020 13:29,Leeds Fleet Account,14.637,05:58:27,0,14.637
47095,559,UK-HBN-EB39A,Westland Road,21/09/2020 08:53,21/09/2020 08:53,Leeds Fleet Account,0,00:00:04,0,0
47096,559,UK-HBN-EB39A,Westland Road,21/09/2020 08:54,21/09/2020 12:57,Leeds Fleet Account,5.859,04:03:19,0,5.859
47146,661,UK-HBN-EB41B,Knowsthorpe Refuse B,21/09/2020 10:57,21/09/2020 12:36,Leeds Fleet Account,11.693,01:38:50,0,11.693
47157,578,UK-HBN-EB100B,Knowsthorpe HQ,21/09/2020 12:40,22/09/2020 09:56,Leeds Fleet Account,18.576,21:16:03,0,18.576
47158,575,UK-HBN-EB99B,Knowsthorpe HQ,21/09/2020 12:51,22/09/2020 08:56,Leeds Fleet Account,8.807,20:05:07,0,8.807
47160,550,UK-HBN-EB34,Millshaw Park Way,21/09/2020 12:52,21/09/2020 12:52,Leeds Fleet Account,0,00:00:16,0,0
47161,550,UK-HBN-EB34,Millshaw Park Way,21/09/2020 12:53,22/09/2020 12:40,Leeds Fleet Account,17.701,23:47:13,0,17.701
47167,616,UK-HBN-EB35,Discovery Centre,21/09/2020 13:01,22/09/2020 08:08,Leeds Fleet Account,10.005,19:07:29,0,10.005
47176,560,UK-HBN-EB39B,Westland Road,21/09/2020 14:25,22/09/2020 06:56,Leeds Fleet Account,15.372,16:30:33,0,15.372
47185,559,UK-HBN-EB39A,Westland Road,21/09/2020 15:03,22/09/2020 06:31,Leeds Fleet Account,6.457,15:27:23,0,6.457
47184,559,UK-HBN-EB39A,Westland Road,21/09/2020 15:03,21/09/2020 15:03,Leeds Fleet Account,0,00:00:06,0,0
47192,552,UK-HBN-EB36,St George House - Great George Street,21/09/2020 15:34,22/09/2020 08:00,Leeds Fleet Account,1.707,16:25:46,0,1.707
47193,602,UK-HBN-EB141B,Henshaw 2,21/09/2020 15:38,23/09/2020 05:55,Leeds Fleet Account,27.842,38:16:42,0,27.842
47216,661,UK-HBN-EB41B,Knowsthorpe Refuse B,22/09/2020 04:31,22/09/2020 13:15,Leeds Fleet Account,8.884,08:44:12,0,8.884
47228,562,UK-HBN-EB59,Print Unit Limewood Approach,22/09/2020 06:56,22/09/2020 15:31,Leeds Fleet Account,21.008,08:35:14,0,21.008
47230,577,UK-HBN-EB100A,Knowsthorpe HQ,22/09/2020 07:01,22/09/2020 09:14,Leeds Fleet Account,7.145,02:12:16,0,7.145
47231,560,UK-HBN-EB39B,Westland Road,22/09/2020 07:15,22/09/2020 07:53,Leeds Fleet Account,4.148,00:38:46,0,4.148
47233,660,UK-HBN-EB41A,Knowsthorpe Refuse A,22/09/2020 07:21,22/09/2020 13:12,Leeds Fleet Account,7.946,05:51:12,0,7.946
47239,659,UK-HBN-EB42B,Knowsthorpe Refuse B,22/09/2020 08:06,22/09/2020 09:52,Leeds Fleet Account,12.501,01:45:25,0,12.501
47244,578,UK-HBN-EB100B,Knowsthorpe HQ,22/09/2020 08:38,22/09/2020 09:00,Leeds Fleet Account,2.476,00:21:40,0,2.476
47250,559,UK-HBN-EB39A,Westland Road,22/09/2020 09:29,22/09/2020 12:01,Leeds Fleet Account,15.363,02:32:04,0,15.363
47251,560,UK-HBN-EB39B,Westland Road,22/09/2020 09:50,22/09/2020 12:20,Leeds Fleet Account,9.39,02:30:19,0,9.39
47252,658,UK-HBN-EB42A,Knowsthorpe Refuse A,22/09/2020 09:57,22/09/2020 12:54,Leeds Fleet Account,14.174,02:56:13,0,14.174
47254,601,UK-HBN-EB141A,Henshaw 1,22/09/2020 10:24,22/09/2020 10:33,Leeds Fleet Account,0.546,00:09:12,0,0.546
47259,601,UK-HBN-EB141A,Henshaw 1,22/09/2020 10:54,22/09/2020 13:33,Leeds Fleet Account,6.389,02:38:57,0,6.389
47272,659,UK-HBN-EB42B,Knowsthorpe Refuse B,22/09/2020 12:31,22/09/2020 16:02,Leeds Fleet Account,25.195,03:30:53,0,25.195
47273,578,UK-HBN-EB100B,Knowsthorpe HQ,22/09/2020 12:35,23/09/2020 09:22,Leeds Fleet Account,16.448,20:46:53,0,16.448
47274,578,UK-HBN-EB100B,Knowsthorpe HQ,22/09/2020 12:38,23/09/2020 09:18,Leeds Fleet Account,12.432,20:39:47,0,12.432
47275,575,UK-HBN-EB99B,Knowsthorpe HQ,22/09/2020 12:40,23/09/2020 09:24,Leeds Fleet Account,8.322,20:44:11,0,8.322
47276,555,UK-HBN-EB37A,Farnley Hall,22/09/2020 12:44,23/09/2020 11:30,Leeds Fleet Account,5.935,22:46:14,0,5.935
47287,577,UK-HBN-EB100A,Knowsthorpe HQ,22/09/2020 13:35,23/09/2020 08:54,Leeds Fleet Account,11.027,19:18:52,0,11.027
